name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york city,2021-02-15T21:00:00,1.7,-3.4,0,88.49,0,0,,0,4.91,,21.7,50,1019.2,100,15.5,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-15T22:00:00,1.7,-2.6,0,88.49,0,0,,0,4.87,,16.3,50,1018.9,100,6,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-15T23:00:00,1.6,-3.4,0,88.63,0,0,,0,4.83,,21.6,50,1016.9,100,5.9,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-16T00:00:00,1.7,-3.4,0.6,92.65,0,0,,0,4.79,,21.8,44,1014.9,100,4.9,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-16T01:00:00,2.1,-3,1.1,92.74,0.02,100,rain,0,4.75,,23.4,43,1012.9,89.5,4.9,,,,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-16T02:00:00,2.8,-1.9,1.6,92.15,0.067,100,rain,0,4.71,,21.6,21,1011.5,100,4.9,,,,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-16T03:00:00,3.3,-1.1,2.2,92.15,2.057,100,rain,0,4.67,,20.5,30,1009.2,100,15.8,,,,,"Rain, Overcast",rain,"72055399999,KLGA,KJRB,72503014732"
new york city,2021-02-16T04:00:00,3.7,0,2.7,93.16,1.878,100,rain,0,4.63,,16.5,33,1007.3,100,7.8,,,,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-16T05:00:00,4.9,1.4,4.2,95.34,3.075,100,rain,0,4.59,37.1,16,21,1005.5,100,4.8,,,,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-16T06:00:00,6,1.1,5.4,96.34,2.216,100,rain,0,4.55,38.9,32.1,25,1001.8,100,5.9,,,,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-16T07:00:00,8.5,7.4,8,96.26,0.561,100,rain,0,4.51,,7.4,283,1001.4,100,1.9,1,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,72503014732"
new york city,2021-02-16T08:00:00,6,4.4,5.5,96.53,0.252,100,rain,0,4.47,,7.9,168,1002.3,100,4.9,29,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-16T09:00:00,5,2.9,4.3,95.33,0.019,100,rain,0,4.41,,9.1,302,1002.3,100,7.7,68,0.2,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-16T10:00:00,5.1,2.3,4.5,95.43,0,0,,0,4.35,,12.4,251,1002.4,99.6,13.3,274,1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-16T11:00:00,6.8,4.5,5.7,92.67,0,0,,0,4.28,37.1,11.6,268,1003.3,100,14.1,267,1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-16T12:00:00,6.8,3.8,5,88.22,0,0,,0,4.22,,16.1,260,1002.7,100,16,310,1.1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-16T13:00:00,8.4,6.3,5.6,82.41,0,0,,0,4.15,,12.7,230,1001.9,81.1,16,664,2.4,7,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-16T14:00:00,8.9,6.3,4.3,72.63,0,0,,0,4.09,,17.9,260,1002,99.6,16,379,1.4,4,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-16T15:00:00,11.1,11.1,3.2,58.29,0,0,,0,4.03,36.6,25.2,268,1002.1,50,16,426,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-16T16:00:00,10,6.5,0.6,52.04,0,0,,0,3.96,53.1,30.9,259,1003.6,0.2,16,301,1.1,3,,Clear,clear-day,"72505394728,72055399999,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-16T17:00:00,8.3,6.6,0.5,57.83,0,0,,0,3.9,47.3,10.4,283,1005.1,86,16,85,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-16T18:00:00,6.7,4.1,-1.2,57.04,0,0,,0,3.83,42.7,13.6,270,1007.3,98.6,16,9,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-16T19:00:00,5,0.2,-3.3,54.72,0,0,,0,3.77,44.7,29,270,1009.1,48.6,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-16T20:00:00,4.3,0.6,-3.4,56.96,0,0,,0,3.71,38,17.1,270,1010.4,77.8,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-16T21:00:00,2.9,-1.8,-5,56.05,0,0,,0,3.64,48,21.6,270,1012.1,31.5,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-16T22:00:00,2.2,-2.3,-6.2,53.84,0,0,,0,3.58,39.3,18.8,270,1013.8,93.7,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-16T23:00:00,1.7,-3.4,-6.2,55.71,0,0,,0,3.51,37.1,22.1,270,1015.2,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-17T00:00:00,1.7,-1.3,-6.2,55.94,0,0,,0,3.45,42.5,10,273,1016.3,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-17T01:00:00,1.1,-1.6,-7.3,53.49,0,0,,0,3.39,43.2,8.7,303,1018.2,26.5,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-17T02:00:00,-0.7,-2.7,-9.5,51.37,0,0,,0,3.32,48.2,5.8,310,1019,0.4,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-17T03:00:00,-1.2,-4.4,-10.1,50.88,0,0,,0,3.26,37.1,8.8,313,1020.3,0.4,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-17T04:00:00,-1.7,-4.8,-10.2,52.33,0,0,,0,3.19,42.7,8.3,310,1020.7,0,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-17T05:00:00,-2.2,-5.5,-10.8,51.78,0,0,,0,3.13,39.1,8.5,295,1022.6,0,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-17T06:00:00,-2.9,-5.4,-11.3,52.2,0,0,,0,3.07,32.5,6.3,285,1024.3,0,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-17T07:00:00,-3.4,-7.2,-11.8,52.15,0,0,,0,3,,9.8,295,1026.4,0.4,16,12,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-17T08:00:00,-3.9,-3.9,-12.3,51.99,0,0,,0,2.94,52.5,1.4,353,1028,0.8,16,49,0.2,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-17T09:00:00,-3.9,-7.9,-12.9,49.62,0,0,,2.29,5.23,33.5,9.7,320,1028,1.5,16,168,0.6,2,,Clear,snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-17T10:00:00,-2.3,-5.4,-11.8,47.88,0,0,,0,5.19,29.5,8.1,308,1028.7,1.5,16,457,1.6,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-17T11:00:00,-1.7,-6.7,-11.9,45.89,0,0,,0,5.15,,16.1,178,1029.4,0.8,16,592,2.1,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-17T12:00:00,-0.7,-3.5,-12.4,41.01,0,0,,0,5.11,,7.7,281,1029.7,1.5,16,490,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-17T13:00:00,0.6,-3.6,-12.3,37.42,0,0,,0,5.07,,14.5,243,1029.5,1.5,16,580,2.1,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-17T14:00:00,1,-0.8,-11.4,38.94,0,0,,0,5.03,,5.8,310,1028.7,1.5,16,387,1.4,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-17T15:00:00,1,-0.7,-13,34.23,0,0,,0,4.99,,5.8,323,1028.7,1.5,16,339,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-17T16:00:00,2.1,-0.6,-13.5,30.54,0,0,,0,4.95,27.7,9.4,10,1029.1,1.5,16,266,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-17T17:00:00,1.6,-1.2,-13.5,31.72,0,0,,0,4.92,,9.3,296,1029.1,1.5,16,70,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-17T18:00:00,0.6,0.6,-15.1,29.91,0,0,,0,4.88,,0.4,1,1030.1,1.5,16,16,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-17T19:00:00,0,-1.9,-14,34.12,0,0,,0,4.84,,5.6,14,1030.8,0.8,16,7,0,0,,Clear,clear-night,"72505394728,72055399999,E5816,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-17T20:00:00,0,-2.6,-13.5,35.56,0,0,,0,4.8,,7.5,343,1031.4,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-17T21:00:00,0,-1.8,-13.4,35.73,0,0,,0,4.76,,5.4,258,1032.2,0.8,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-17T22:00:00,0.6,-1,-10.4,43.78,0,0,,0,4.72,,5.2,49,1031.8,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-17T23:00:00,0,0,-12.2,39.51,0,0,,0,4.68,,0.7,5,1031.8,3.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-18T00:00:00,-0.1,-4.1,-9.6,48.79,0,0,,0,4.64,,12.9,50,1031.5,53.1,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-18T01:00:00,-0.7,-5.5,-9.8,50.41,0,0,,0,4.6,,16.1,30,1031.8,2.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-18T02:00:00,-0.7,-5.5,-9.8,50.28,0,0,,0,4.56,,16.1,50,1031.1,2.9,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-18T03:00:00,-0.7,-4.5,-9.7,50.5,0,0,,0,4.52,,11.2,77,1031.4,27.7,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-18T04:00:00,-0.7,-5.5,-11.4,44.21,0,0,,0,4.48,,16.2,69,1031.4,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-18T05:00:00,-1.2,-6.1,-11.9,44.02,0,0,,0,4.44,,16.4,39,1032.4,89.5,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-18T06:00:00,-1.2,-6.5,-11.3,46.28,0,0,,0,4.41,,18.2,40,1031.8,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-18T07:00:00,-2.1,-7.6,-8.5,61.62,0,0,,0,4.37,33.5,18,70,1032.2,100,8.5,5,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-18T08:00:00,-3.4,-8.8,-6.2,80.83,0.037,100,snow,0,4.33,,16.4,50,1031.8,100,1.9,20,0.1,0,,"Snow, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-18T09:00:00,-2.8,-7.8,-5.1,84.6,0.025,100,snow,0,2.07,,14.5,60,1032.1,100,2,43,0.2,0,,"Snow, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-18T10:00:00,-2.2,-6.7,-4.4,84.86,0.045,100,snow,0.07,2.14,,13.1,41,1030.5,100,1,38,0.1,0,,"Snow, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-18T11:00:00,-2.2,-7.3,-4,87.87,0.104,100,snow,0.07,2.21,,16.1,40,1030.5,100,1,63,0.2,1,,"Snow, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-18T12:00:00,-2.2,-8.5,-3.4,91.34,0.154,100,snow,0.07,2.28,35.3,23.7,31,1029.1,89.1,1,59,0.2,1,,"Snow, Partially cloudy",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-18T13:00:00,-1.7,-8.1,-3.4,88.05,0.606,100,"rain,snow",0.07,2.35,,25.3,31,1027.7,100,3,94,0.3,1,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-18T14:00:00,-1.2,-5.1,-2.9,88.28,0.529,100,"rain,snow",0.07,2.41,29.5,11.4,20,1027.7,100,2,90,0.3,1,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-18T15:00:00,-1.7,-7.1,-3.4,88.24,0.045,100,"rain,snow",0.07,2.48,25.9,18.3,29,1026.7,100,3.8,59,0.2,1,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-18T16:00:00,-1.7,-8.1,-3.4,87.98,0.019,100,"rain,snow",0.07,2.55,36.8,25.7,32,1026.4,100,15.4,54,0.2,1,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-18T17:00:00,-1.7,-8.1,-3.4,88.25,0.016,100,"rain,snow",0.07,2.62,37.1,25.6,41,1026.1,99,4.9,28,0.1,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-18T18:00:00,-1.7,-8,-3.4,88.44,0.014,100,"rain,snow",0.07,2.69,37.1,24,31,1026,90.7,7.9,5,0,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-18T19:00:00,-1.7,-8.3,-3.4,88.17,0,0,,0.07,2.76,38.5,27,31,1025.6,90.7,8.1,9,0,0,,Overcast,snow,"72505394728,72055399999,E5816,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-18T20:00:00,-1.7,-7.9,-4,84.37,0,0,,0.07,2.83,29.5,23.8,31,1025.1,100,16,,,,,Overcast,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-18T21:00:00,-1.7,-8.1,-4,84.56,0,0,,0.07,2.9,33.5,25,30,1025.8,100,8.1,,,,,Overcast,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-18T22:00:00,-1.7,-7.4,-3.4,88.44,0,0,,0.07,2.97,29.5,20,30,1026,100,5.9,,,,,Overcast,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-18T23:00:00,-1.7,-7.6,-2.9,91.44,0,0,,0.07,3.04,25.9,21.7,40,1024.6,100,5,,,,,Overcast,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-19T00:00:00,-1.2,-6.5,-2.3,92.4,0,0,,0.07,3.11,31.6,18.3,50,1024.6,100,5,,,,,Overcast,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-19T01:00:00,-1.7,-6.7,-2.9,91.59,0.005,100,"rain,snow",0.07,3.18,,16.4,41,1023.6,100,5,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-19T02:00:00,-1.2,-6.4,-2.2,92.58,0,0,,0.07,3.25,29.5,18.2,39,1023.7,100,3.9,,,,,Overcast,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-19T03:00:00,-1.2,-7.2,-2.2,92.79,0.028,100,"rain,snow",0.07,3.32,40.7,23.5,30,1022,100,13.4,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-19T04:00:00,-0.7,-6.4,-1.7,92.76,0.014,100,"rain,snow",0.07,3.39,33.5,21.9,30,1022,100,7.9,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-19T05:00:00,-0.7,-7.1,-2.2,89.46,0,0,,0.07,3.46,36.6,27.5,32,1021.3,100,9.7,,,,,Overcast,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-19T06:00:00,-0.7,-6.8,-1.7,92.61,0,0,,0.07,3.53,42.5,25.5,32,1021.6,100,7.8,,,,,Overcast,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-19T07:00:00,-0.7,-6.4,-1.7,92.61,0.006,100,"rain,snow",0.07,3.6,35.2,22.3,31,1021.6,100,7.7,2,0,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,72503014732"
new york city,2021-02-19T08:00:00,-0.7,-6.3,-1.8,92.27,0.016,100,"rain,snow",0.07,3.67,,21.4,33,1022,100,5.5,14,0.1,0,,"Snow, Rain, Overcast",snow,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-19T09:00:00,-0.8,-7,-1.9,92.26,0.038,100,"rain,snow",0.04,3.71,40.2,26.2,41,1021.3,100,10.2,54,0.2,1,,"Snow, Rain, Overcast",snow,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-19T10:00:00,-0.8,-6.5,-1.9,92.26,0,0,,0.04,3.76,29.5,22,42,1021.2,100,5.8,49,0.2,0,,Overcast,snow,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-19T11:00:00,-0.2,-4.6,-1.8,88.93,0.101,100,"rain,snow",0.04,3.8,35.3,14.6,30,1020.4,100,2,129,0.5,1,,"Snow, Rain, Overcast",snow,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-19T12:00:00,-0.1,-4.8,-1.8,88.41,0.032,100,"rain,snow",0.04,3.84,25.9,16.6,39,1020.9,100,5.9,107,0.4,1,,"Snow, Rain, Overcast",snow,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-19T13:00:00,0.6,-4.1,-1.4,86.93,0.034,100,"rain,snow",0.04,3.89,,17.6,30,1018.9,100,14.4,198,0.7,2,,"Snow, Rain, Overcast",snow,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-19T14:00:00,1,-3.6,-1.3,84.5,0,0,,0.04,3.93,,17.8,41,1018.5,100,15.5,139,0.5,1,,Overcast,snow,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-19T15:00:00,1.6,-2.5,-0.8,83.92,0,0,,0.04,3.97,,15.6,40,1017.5,100,11.9,104,0.4,1,,Overcast,snow,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-19T16:00:00,1.1,-0.7,-1.2,84.42,0,0,,0.04,4.02,,5.9,17,1017.4,100,7.5,64,0.2,1,,Overcast,snow,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-19T17:00:00,1,-0.7,-1.2,85,0.027,100,"rain,snow",0.04,4.06,,5.7,340,1017.4,100,5.6,28,0.1,0,,"Snow, Rain, Overcast",snow,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-19T18:00:00,0.6,0.6,-1.2,87.72,0.028,100,"rain,snow",0.04,4.11,,1.1,356,1017.9,100,9.2,6,0,0,,"Snow, Rain, Overcast",snow,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-19T19:00:00,0.6,-1.9,-1.2,87.61,0.038,100,"rain,snow",0.04,4.15,,7.5,350,1018.1,100,2.9,12,0,0,,"Snow, Rain, Overcast",snow,"72505394728,E5816,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-19T20:00:00,0.6,-1.9,-1.7,84.98,0.038,100,"rain,snow",0.04,4.19,,7.6,47,1018,100,13.1,,,,,"Snow, Rain, Overcast",snow,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-19T21:00:00,0.5,0.5,-1.7,84.79,0,0,,0.04,4.24,,1,359,1017.8,100,15.8,,,,,Overcast,snow,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-19T22:00:00,0.6,0.6,-1.8,84.05,0,0,,0.04,4.28,,0.4,359,1017.7,100,16,,,,,Overcast,snow,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-19T23:00:00,0.6,-1.9,-1.9,83.66,0,0,,0.04,4.33,,7.6,263,1017.3,100,16,,,,,Overcast,snow,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-20T00:00:00,0.6,-2.4,-1.8,83.95,0,0,,0.04,4.37,,9.3,257,1017,100,16,,,,,Overcast,snow,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-20T01:00:00,0.6,-2.7,-1.8,83.95,0,0,,0.04,4.41,,10.6,250,1017.4,100,16,,,,,Overcast,snow,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-20T02:00:00,0.6,-1.9,-1.9,83.66,0,0,,0.04,4.46,,7.6,330,1017.8,100,16,,,,,Overcast,snow,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-20T03:00:00,0.6,-1.9,-1.9,83.55,0,0,,0.04,4.5,,7.7,253,1017.8,100,16,,,,,Overcast,snow,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-20T04:00:00,0,-2.5,-3.1,79.66,0,0,,0.04,4.54,,7.2,303,1018,100,16,,,,,Overcast,snow,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-20T05:00:00,-0.7,-0.7,-3.7,80.09,0,0,,0.04,4.59,31.7,3.1,353,1018.5,100,16,,,,,Overcast,snow,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-20T06:00:00,-1.7,-4.8,-4.8,79.47,0,0,,0.04,4.63,,8.3,303,1018.9,99.6,16,,,,,Overcast,snow,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-20T07:00:00,-2.7,-5.3,-6.4,75.75,0,0,,0.04,4.68,,6.4,310,1018.8,1.7,16,12,0,0,,Clear,snow,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-20T08:00:00,0.3,-3.1,-4.5,70.6,0,0,,0.04,4.72,,10.5,278,1019.4,11,16,87,0.3,1,,Clear,snow,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-20T09:00:00,0.3,-3.2,-5.5,65.2,0,0,,0,4.69,25.9,11.1,252,1019.9,1.7,16,213,0.8,2,,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-20T10:00:00,0.5,-2.7,-6.4,60.03,0,0,,0,4.66,29.5,9.9,310,1019.8,0.9,16,509,1.8,5,,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-20T11:00:00,1,-3.1,-7.4,53.47,0,0,,0,4.64,29.5,15.1,246,1020.2,0.9,16,635,2.3,6,,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-20T12:00:00,0.8,-3.9,-8.8,48.54,0,0,,0,4.61,,17.8,288,1020.1,90,16,588,2.1,6,,Partially cloudy,partly-cloudy-day,"72505394728,F1417,72503014732"
new york city,2021-02-20T13:00:00,0.7,-3.1,-9,48.5,0,0,,0,4.58,,12.4,320,1019.4,97.3,16,339,1.2,3,,Overcast,cloudy,"72505394728,F1417,72503014732"
new york city,2021-02-20T14:00:00,2.6,0.5,-7.6,46.97,0,0,,0,4.55,33.5,7.4,302,1019.1,99.6,16,263,0.9,3,,Overcast,cloudy,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-20T15:00:00,2.1,-0.7,-8.5,45.69,0,0,,0,4.52,37.6,9.4,303,1019,99.6,16,201,0.7,2,,Overcast,cloudy,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-20T16:00:00,2.1,0,-8,47.05,0,0,,0,4.5,31.5,7.3,303,1019.1,98.6,16,113,0.4,1,,Overcast,cloudy,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-20T17:00:00,2.7,0.2,-8.6,43.46,0,0,,0,4.47,34.1,8.5,310,1019.6,54.9,16,103,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-20T18:00:00,0.6,0.6,-8,52.73,0,0,,0,4.44,31.6,1.7,351,1020.7,1.7,16,10,0,0,,Clear,clear-night,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
