1.598456669000000000e+09,4.082083268000000231e+01,-7.392119013999999311e+01,4.700000000000000000e+02,SPEED,avg_longitude,avg_latitude
1589229152.0,40.8642481,-73.90399247,523.0,nan,nan,nan
1589706761.0,40.8642481,-73.90399247,0.0,nan,nan,nan
1590073968.0,40.8642481,-73.90399247,0.0,nan,nan,nan
1590576023.0,40.8642481,-73.90399247,0.0,nan,nan,nan
1592690603.0,40.8642481,-73.90399247,317.0,32.31,-73.9208858181818,40.845184
1592693244.0,40.8642481,-73.90399247,0.0,34.17,-73.9208858181818,40.845184
1592991234.0,40.8642481,-73.90399247,0.0,47.84,-73.9208858181818,40.845184
1593783188.0,40.8642481,-73.90399247,0.0,14.91,-73.9208858181818,40.845184
1594135540.0,40.8642481,-73.90399247,421.0,32.31,-73.9208858181818,40.845184
1594244098.0,40.8642481,-73.90399247,338.0,52.19,-73.9208858181818,40.845184
1594406241.0,40.8642481,-73.90399247,0.0,9.32,-73.9208858181818,40.845184
1594610719.0,40.8642481,-73.90399247,404.0,57.16,-73.9208858181818,40.845184
1594678054.0,40.8642481,-73.90399247,285.0,50.33,-73.9208858181818,40.845184
1594833043.0,40.8642481,-73.90399247,0.0,10.56,-73.9208858181818,40.845184
1595029234.0,40.8642481,-73.90399247,309.0,53.43,-73.9208858181818,40.845184
1596243402.0,40.83735885,-73.88798219,228.0,23.61,-73.87275466666667,40.84177450000001
1596399188.0,40.83735885,-73.88798219,0.0,23.61,-73.87275466666667,40.84177450000001
1596403308.0,40.83735885,-73.88798219,279.0,31.06,-73.87275466666667,40.84177450000001
1596487119.0,40.83735885,-73.88798219,259.0,50.33,-73.87275466666667,40.84177450000001
1596843361.0,40.83735885,-73.88798219,365.0,51.57,-73.87275466666667,40.84177450000001
1596888078.0,40.83735885,-73.88798219,0.0,0.0,-73.87275466666667,40.84177450000001
1596888436.0,40.83735885,-73.88798219,0.0,57.78,-73.87275466666667,40.84177450000001
1596903347.0,40.83735885,-73.88798219,348.0,46.6,-73.87275466666667,40.84177450000001
1597666070.0,40.83735885,-73.88798219,0.0,nan,nan,nan
1598145815.0,40.83735885,-73.88798219,274.0,4.97,-73.87275466666667,40.84177450000001
1598428593.0,40.83735885,-73.88798219,337.0,60.89,-73.87275466666667,40.84177450000001
1598546920.0,40.83735885,-73.88798219,261.0,45.36,-73.87275466666667,40.84177450000001
1598662816.0,40.83735885,-73.88798219,392.0,nan,nan,nan
1598977460.0,40.83735885,-73.88798219,0.0,33.55,-73.87275466666667,40.84177450000001
1599075868.0,40.83735885,-73.88798219,274.0,45.98,-73.87275466666667,40.84177450000001
1599144014.0,40.83735885,-73.88798219,259.0,58.4,-73.87275466666667,40.84177450000001
1599163629.0,40.83735885,-73.88798219,0.0,34.79,-73.87275466666667,40.84177450000001
1599584118.0,40.83735885,-73.88798219,0.0,55.92,-73.87275466666667,40.84177450000001
1600185641.0,40.83735885,-73.88798219,314.0,59.03,-73.87275466666667,40.84177450000001
1600506263.0,40.83735885,-73.88798219,307.0,52.19,-73.87275466666667,40.84177450000001
1601133792.0,40.83735885,-73.88798219,0.0,nan,nan,nan
1601225025.0,40.83735885,-73.88798219,200.0,nan,nan,nan
1601253613.0,40.83735885,-73.88798219,342.0,nan,nan,nan
1602121312.0,40.83735885,-73.88798219,278.0,nan,nan,nan
1602316708.0,40.83735885,-73.88798219,257.0,nan,nan,nan
1602575082.0,40.83735885,-73.88798219,0.0,nan,nan,nan
1602660917.0,40.83735885,-73.88798219,360.0,nan,nan,nan
1602723293.0,40.83735885,-73.88798219,424.0,nan,nan,nan
1603052908.0,40.83735885,-73.88798219,0.0,nan,nan,nan
1603056999.0,40.83735885,-73.88798219,172.0,nan,nan,nan
1603264261.0,40.83735885,-73.88798219,225.0,nan,nan,nan
1603407710.0,40.83735885,-73.88798219,336.0,nan,nan,nan
1603528719.0,40.83735885,-73.88798219,331.0,nan,nan,nan
1603554834.0,40.83735885,-73.88798219,272.0,nan,nan,nan
1603784338.0,40.83735885,-73.88798219,292.0,nan,nan,nan
1604091293.0,40.83735885,-73.88798219,1139.0,nan,nan,nan
1585938195.0,40.83735885,-73.88798219,268.0,nan,nan,nan
1586650606.0,40.83735885,-73.88798219,227.0,nan,nan,nan
1586983170.0,40.83735885,-73.88798219,350.0,nan,nan,nan
1587669793.0,40.83735885,-73.88798219,0.0,nan,nan,nan
1587741958.0,40.83735885,-73.88798219,208.0,nan,nan,nan
1587781708.0,40.83735885,-73.88798219,216.0,nan,nan,nan
1587892527.0,40.83735885,-73.88798219,287.0,nan,nan,nan
1588101043.0,40.83735885,-73.88798219,358.0,nan,nan,nan
1588190451.0,40.83735885,-73.88798219,321.0,nan,nan,nan
1588736430.0,40.83735885,-73.88798219,229.0,nan,nan,nan
1589683303.0,40.83735885,-73.88798219,161.0,nan,nan,nan
1589847198.0,40.83735885,-73.88798219,263.0,nan,nan,nan
1589935918.0,40.83735885,-73.88798219,232.0,nan,nan,nan
1590037698.0,40.83735885,-73.88798219,0.0,nan,nan,nan
1590153274.0,40.83735885,-73.88798219,279.0,nan,nan,nan
1590218415.0,40.83735885,-73.88798219,381.0,nan,nan,nan
1590240367.0,40.83735885,-73.88798219,0.0,nan,nan,nan
1590310149.0,40.83735885,-73.88798219,0.0,nan,nan,nan
1590535495.0,40.83735885,-73.88798219,245.0,nan,nan,nan
1590581008.0,40.83735885,-73.88798219,307.0,nan,nan,nan
1590878710.0,40.83735885,-73.88798219,0.0,nan,nan,nan
1591799978.0,40.83735885,-73.88798219,0.0,nan,nan,nan
1591911756.0,40.83735885,-73.88798219,150.0,nan,nan,nan
1592089878.0,40.83735885,-73.88798219,224.0,1.24,-73.87275466666667,40.84177450000001
1592346357.0,40.83735885,-73.88798219,253.0,59.65,-73.87275466666667,40.84177450000001
1592724957.0,40.83735885,-73.88798219,322.0,67.1,-73.87275466666667,40.84177450000001
1592873037.0,40.83735885,-73.88798219,280.0,51.57,-73.87275466666667,40.84177450000001
1593131720.0,40.83735885,-73.88798219,274.0,61.51,-73.87275466666667,40.84177450000001
1593155558.0,40.83735885,-73.88798219,406.0,67.72,-73.87275466666667,40.84177450000001
1593884475.0,40.83735885,-73.88798219,279.0,45.98,-73.87275466666667,40.84177450000001
1594008833.0,40.83735885,-73.88798219,0.0,0.0,-73.87275466666667,40.84177450000001
1594080154.0,40.83735885,-73.88798219,344.0,57.78,-73.87275466666667,40.84177450000001
1594325684.0,40.83735885,-73.88798219,229.0,48.46,-73.87275466666667,40.84177450000001
1594843679.0,40.83735885,-73.88798219,251.0,40.38,-73.87275466666667,40.84177450000001
1595330308.0,40.83735885,-73.88798219,0.0,0.0,-73.87275466666667,40.84177450000001
1595643147.0,40.83735885,-73.88798219,281.0,9.94,-73.87275466666667,40.84177450000001
1595782996.0,40.83735885,-73.88798219,0.0,60.27,-73.87275466666667,40.84177450000001
1595831072.0,40.83735885,-73.88798219,0.0,64.0,-73.87275466666667,40.84177450000001
1596111758.0,40.83735885,-73.88798219,276.0,27.96,-73.87275466666667,40.84177450000001
1596219666.0,40.83735885,-73.88798219,322.0,46.6,-73.87275466666667,40.84177450000001
1596243426.0,40.69603085,-73.94352526999998,230.0,52.81,-73.92082938461539,40.696778123076925
1596345037.0,40.69603085,-73.94352526999998,0.0,54.68,-73.92082938461539,40.696778123076925
1596462021.0,40.69603085,-73.94352526999998,0.0,51.57,-73.92082938461539,40.696778123076925
1596501493.0,40.69603085,-73.94352526999998,136.0,0.0,-73.92082938461539,40.696778123076925
1596524772.0,40.69603085,-73.94352526999998,227.0,57.16,-73.92082938461539,40.696778123076925
1596541234.0,40.69603085,-73.94352526999998,139.0,50.33,-73.92082938461539,40.696778123076925
1596562272.0,40.69603085,-73.94352526999998,162.0,49.08,-73.92082938461539,40.696778123076925
1596589861.0,40.69603085,-73.94352526999998,0.0,55.92,-73.92082938461539,40.696778123076925
1596646664.0,40.69603085,-73.94352526999998,239.0,22.99,-73.92082938461539,40.696778123076925
1596682453.0,40.69603085,-73.94352526999998,289.0,52.81,-73.92082938461539,40.696778123076925
1596700520.0,40.69603085,-73.94352526999998,243.0,59.65,-73.92082938461539,40.696778123076925
1596753597.0,40.69603085,-73.94352526999998,222.0,45.36,-73.92082938461539,40.696778123076925
1596815409.0,40.69603085,-73.94352526999998,168.0,27.34,-73.92082938461539,40.696778123076925
1596842541.0,40.69603085,-73.94352526999998,185.0,45.98,-73.92082938461539,40.696778123076925
1597086588.0,40.69603085,-73.94352526999998,260.0,39.76,-73.92082938461539,40.696778123076925
1597094091.0,40.69603085,-73.94352526999998,274.0,51.57,-73.92082938461539,40.696778123076925
1597161410.0,40.69603085,-73.94352526999998,182.0,52.19,-73.92082938461539,40.696778123076925
1597175877.0,40.69603085,-73.94352526999998,180.0,11.8,-73.92082938461539,40.696778123076925
1597246624.0,40.69603085,-73.94352526999998,150.0,49.7,-73.92082938461539,40.696778123076925
1597251855.0,40.69603085,-73.94352526999998,451.0,45.36,-73.92082938461539,40.696778123076925
1597310266.0,40.69603085,-73.94352526999998,294.0,52.81,-73.92082938461539,40.696778123076925
1597337722.0,40.69603085,-73.94352526999998,215.0,42.25,-73.92082938461539,40.696778123076925
1597348075.0,40.69603085,-73.94352526999998,265.0,19.26,-73.92082938461539,40.696778123076925
1597352004.0,40.69603085,-73.94352526999998,236.0,46.6,-73.92082938461539,40.696778123076925
1597375833.0,40.69603085,-73.94352526999998,254.0,56.54,-73.92082938461539,40.696778123076925
1597394351.0,40.69603085,-73.94352526999998,189.0,57.78,-73.92082938461539,40.696778123076925
1597420515.0,40.69603085,-73.94352526999998,257.0,19.88,-73.92082938461539,40.696778123076925
1597487183.0,40.69603085,-73.94352526999998,311.0,55.3,-73.92082938461539,40.696778123076925
1597569791.0,40.69603085,-73.94352526999998,186.0,54.68,-73.92082938461539,40.696778123076925
1597582345.0,40.69603085,-73.94352526999998,287.0,50.33,-73.92082938461539,40.696778123076925
1597630464.0,40.69603085,-73.94352526999998,237.0,55.92,-73.92082938461539,40.696778123076925
1597728361.0,40.69603085,-73.94352526999998,126.0,nan,nan,nan
1597753476.0,40.69603085,-73.94352526999998,247.0,nan,nan,nan
1597754887.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1597764296.0,40.69603085,-73.94352526999998,226.0,nan,nan,nan
1597907430.0,40.69603085,-73.94352526999998,236.0,52.81,-73.92082938461539,40.696778123076925
1597995922.0,40.69603085,-73.94352526999998,231.0,51.57,-73.92082938461539,40.696778123076925
1598041485.0,40.69603085,-73.94352526999998,183.0,37.9,-73.92082938461539,40.696778123076925
1598234161.0,40.69603085,-73.94352526999998,207.0,57.78,-73.92082938461539,40.696778123076925
1598263247.0,40.69603085,-73.94352526999998,203.0,56.54,-73.92082938461539,40.696778123076925
1598265789.0,40.69603085,-73.94352526999998,76.0,55.3,-73.92082938461539,40.696778123076925
1598282604.0,40.69603085,-73.94352526999998,171.0,53.43,-73.92082938461539,40.696778123076925
1598336154.0,40.69603085,-73.94352526999998,385.0,62.13,-73.92082938461539,40.696778123076925
1598697342.0,40.69603085,-73.94352526999998,260.0,nan,nan,nan
1598700851.0,40.69603085,-73.94352526999998,181.0,nan,nan,nan
1598714015.0,40.69603085,-73.94352526999998,212.0,nan,nan,nan
1598733691.0,40.69603085,-73.94352526999998,252.0,nan,nan,nan
1598784794.0,40.69603085,-73.94352526999998,218.0,53.43,-73.92082938461539,40.696778123076925
1598787479.0,40.69603085,-73.94352526999998,131.0,53.43,-73.92082938461539,40.696778123076925
1598810010.0,40.69603085,-73.94352526999998,195.0,49.7,-73.92082938461539,40.696778123076925
1599089970.0,40.69603085,-73.94352526999998,291.0,52.19,-73.92082938461539,40.696778123076925
1599308578.0,40.69603085,-73.94352526999998,240.0,52.81,-73.92082938461539,40.696778123076925
1599308934.0,40.69603085,-73.94352526999998,164.0,51.57,-73.92082938461539,40.696778123076925
1599313942.0,40.69603085,-73.94352526999998,265.0,50.95,-73.92082938461539,40.696778123076925
1599599454.0,40.69603085,-73.94352526999998,195.0,50.95,-73.92082938461539,40.696778123076925
1599604168.0,40.69603085,-73.94352526999998,139.0,50.33,-73.92082938461539,40.696778123076925
1599644671.0,40.69603085,-73.94352526999998,196.0,54.68,-73.92082938461539,40.696778123076925
1599693003.0,40.69603085,-73.94352526999998,177.0,52.19,-73.92082938461539,40.696778123076925
1599733823.0,40.69603085,-73.94352526999998,157.0,44.11,-73.92082938461539,40.696778123076925
1599835672.0,40.69603085,-73.94352526999998,94.0,52.81,-73.92082938461539,40.696778123076925
1599938777.0,40.69603085,-73.94352526999998,214.0,46.6,-73.92082938461539,40.696778123076925
1600073238.0,40.69603085,-73.94352526999998,344.0,55.3,-73.92082938461539,40.696778123076925
1600303864.0,40.69603085,-73.94352526999998,677.0,54.68,-73.92082938461539,40.696778123076925
1600457538.0,40.69603085,-73.94352526999998,143.0,13.67,-73.92082938461539,40.696778123076925
1600552709.0,40.69603085,-73.94352526999998,174.0,43.49,-73.92082938461539,40.696778123076925
1600634039.0,40.69603085,-73.94352526999998,0.0,49.7,-73.92082938461539,40.696778123076925
1600666364.0,40.69603085,-73.94352526999998,160.0,58.4,-73.92082938461539,40.696778123076925
1600735113.0,40.69603085,-73.94352526999998,188.0,56.54,-73.92082938461539,40.696778123076925
1600840130.0,40.69603085,-73.94352526999998,295.0,32.93,-74.0063925,40.761322500000006
1600933837.0,40.69603085,-73.94352526999998,201.0,nan,nan,nan
1600936230.0,40.69603085,-73.94352526999998,630.0,nan,nan,nan
1601105381.0,40.69603085,-73.94352526999998,135.0,nan,nan,nan
1601145684.0,40.69603085,-73.94352526999998,229.0,nan,nan,nan
1601234676.0,40.69603085,-73.94352526999998,364.0,nan,nan,nan
1601264084.0,40.69603085,-73.94352526999998,173.0,nan,nan,nan
1601285198.0,40.69603085,-73.94352526999998,354.0,nan,nan,nan
1601338882.0,40.69603085,-73.94352526999998,172.0,nan,nan,nan
1601394992.0,40.69603085,-73.94352526999998,411.0,nan,nan,nan
1601396955.0,40.69603085,-73.94352526999998,184.0,nan,nan,nan
1601417868.0,40.69603085,-73.94352526999998,145.0,nan,nan,nan
1601424810.0,40.69603085,-73.94352526999998,151.0,nan,nan,nan
1601520310.0,40.69603085,-73.94352526999998,257.0,nan,nan,nan
1601559142.0,40.69603085,-73.94352526999998,204.0,nan,nan,nan
1601568352.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1601685739.0,40.69603085,-73.94352526999998,190.0,nan,nan,nan
1601757298.0,40.69603085,-73.94352526999998,233.0,nan,nan,nan
1601764516.0,40.69603085,-73.94352526999998,223.0,nan,nan,nan
1601834294.0,40.69603085,-73.94352526999998,94.0,nan,nan,nan
1601876995.0,40.69603085,-73.94352526999998,152.0,nan,nan,nan
1602044205.0,40.69603085,-73.94352526999998,254.0,nan,nan,nan
1602374126.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1602459767.0,40.69603085,-73.94352526999998,192.0,nan,nan,nan
1602462049.0,40.69603085,-73.94352526999998,171.0,nan,nan,nan
1602587786.0,40.69603085,-73.94352526999998,187.0,nan,nan,nan
1602681674.0,40.69603085,-73.94352526999998,234.0,nan,nan,nan
1602752813.0,40.69603085,-73.94352526999998,118.0,nan,nan,nan
1602826029.0,40.69603085,-73.94352526999998,535.0,nan,nan,nan
1602895869.0,40.69603085,-73.94352526999998,257.0,nan,nan,nan
1602915398.0,40.69603085,-73.94352526999998,371.0,nan,nan,nan
1603224141.0,40.69603085,-73.94352526999998,146.0,nan,nan,nan
1603250144.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1603304808.0,40.69603085,-73.94352526999998,167.0,nan,nan,nan
1603336504.0,40.69603085,-73.94352526999998,285.0,nan,nan,nan
1603353269.0,40.69603085,-73.94352526999998,276.0,nan,nan,nan
1603363615.0,40.69603085,-73.94352526999998,197.0,nan,nan,nan
1603370126.0,40.69603085,-73.94352526999998,186.0,nan,nan,nan
1603379301.0,40.69603085,-73.94352526999998,155.0,nan,nan,nan
1603389078.0,40.69603085,-73.94352526999998,302.0,nan,nan,nan
1603439163.0,40.69603085,-73.94352526999998,226.0,nan,nan,nan
1603453413.0,40.69603085,-73.94352526999998,323.0,nan,nan,nan
1603532629.0,40.69603085,-73.94352526999998,205.0,nan,nan,nan
1603634935.0,40.69603085,-73.94352526999998,572.0,nan,nan,nan
1603650577.0,40.69603085,-73.94352526999998,817.0,nan,nan,nan
1603651960.0,40.69603085,-73.94352526999998,257.0,nan,nan,nan
1603824751.0,40.69603085,-73.94352526999998,128.0,nan,nan,nan
1603876690.0,40.69603085,-73.94352526999998,140.0,nan,nan,nan
1604023464.0,40.69603085,-73.94352526999998,284.0,nan,nan,nan
1604054310.0,40.69603085,-73.94352526999998,376.0,nan,nan,nan
1604057083.0,40.69603085,-73.94352526999998,289.0,nan,nan,nan
1604186984.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1585932741.0,40.69603085,-73.94352526999998,276.0,nan,nan,nan
1585968007.0,40.69603085,-73.94352526999998,199.0,nan,nan,nan
1586026237.0,40.69603085,-73.94352526999998,159.0,nan,nan,nan
1586044242.0,40.69603085,-73.94352526999998,172.0,nan,nan,nan
1586364005.0,40.69603085,-73.94352526999998,269.0,nan,nan,nan
1586420315.0,40.69603085,-73.94352526999998,224.0,nan,nan,nan
1586547392.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1586806835.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1586864863.0,40.69603085,-73.94352526999998,248.0,nan,nan,nan
1586910205.0,40.69603085,-73.94352526999998,157.0,nan,nan,nan
1586969425.0,40.69603085,-73.94352526999998,146.0,nan,nan,nan
1586992621.0,40.69603085,-73.94352526999998,164.0,nan,nan,nan
1587022310.0,40.69603085,-73.94352526999998,206.0,nan,nan,nan
1587050098.0,40.69603085,-73.94352526999998,258.0,nan,nan,nan
1587057316.0,40.69603085,-73.94352526999998,227.0,nan,nan,nan
1587155403.0,40.69603085,-73.94352526999998,228.0,nan,nan,nan
1587319652.0,40.69603085,-73.94352526999998,168.0,nan,nan,nan
1587331179.0,40.69603085,-73.94352526999998,187.0,nan,nan,nan
1587380497.0,40.69603085,-73.94352526999998,279.0,nan,nan,nan
1587449756.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1587850909.0,40.69603085,-73.94352526999998,208.0,nan,nan,nan
1587908484.0,40.69603085,-73.94352526999998,182.0,nan,nan,nan
1587918909.0,40.69603085,-73.94352526999998,177.0,nan,nan,nan
1587931146.0,40.69603085,-73.94352526999998,248.0,nan,nan,nan
1587977363.0,40.69603085,-73.94352526999998,343.0,nan,nan,nan
1588018312.0,40.69603085,-73.94352526999998,305.0,nan,nan,nan
1588019568.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1588404766.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1588550193.0,40.69603085,-73.94352526999998,235.0,nan,nan,nan
1588570804.0,40.69603085,-73.94352526999998,334.0,nan,nan,nan
1588590121.0,40.69603085,-73.94352526999998,126.0,nan,nan,nan
1588655493.0,40.69603085,-73.94352526999998,176.0,nan,nan,nan
1588781140.0,40.69603085,-73.94352526999998,245.0,nan,nan,nan
1588832050.0,40.69603085,-73.94352526999998,249.0,nan,nan,nan
1589259018.0,40.69603085,-73.94352526999998,206.0,nan,nan,nan
1589262753.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1589270469.0,40.69603085,-73.94352526999998,194.0,nan,nan,nan
1589294041.0,40.69603085,-73.94352526999998,284.0,nan,nan,nan
1589393232.0,40.69603085,-73.94352526999998,156.0,nan,nan,nan
1589558415.0,40.69603085,-73.94352526999998,164.0,nan,nan,nan
1589664914.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1589681053.0,40.69603085,-73.94352526999998,285.0,nan,nan,nan
1589845254.0,40.69603085,-73.94352526999998,176.0,nan,nan,nan
1590213630.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1590354989.0,40.69603085,-73.94352526999998,256.0,nan,nan,nan
1590492577.0,40.69603085,-73.94352526999998,320.0,nan,nan,nan
1590516472.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1590520803.0,40.69603085,-73.94352526999998,228.0,nan,nan,nan
1590761675.0,40.69603085,-73.94352526999998,159.0,nan,nan,nan
1590829503.0,40.69603085,-73.94352526999998,239.0,nan,nan,nan
1590886417.0,40.69603085,-73.94352526999998,241.0,nan,nan,nan
1590933247.0,40.69603085,-73.94352526999998,220.0,nan,nan,nan
1590961983.0,40.69603085,-73.94352526999998,130.0,nan,nan,nan
1590968204.0,40.69603085,-73.94352526999998,192.0,nan,nan,nan
1590969833.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1590972891.0,40.69603085,-73.94352526999998,337.0,nan,nan,nan
1590998988.0,40.69603085,-73.94352526999998,220.0,nan,nan,nan
1591446786.0,40.69603085,-73.94352526999998,288.0,nan,nan,nan
1591472645.0,40.69603085,-73.94352526999998,351.0,nan,nan,nan
1591557482.0,40.69603085,-73.94352526999998,183.0,nan,nan,nan
1591607514.0,40.69603085,-73.94352526999998,299.0,nan,nan,nan
1591710113.0,40.69603085,-73.94352526999998,126.0,nan,nan,nan
1591718251.0,40.69603085,-73.94352526999998,185.0,nan,nan,nan
1591758506.0,40.69603085,-73.94352526999998,201.0,nan,nan,nan
1591868057.0,40.69603085,-73.94352526999998,0.0,nan,nan,nan
1591998090.0,40.69603085,-73.94352526999998,153.0,52.19,-73.92082938461539,40.696778123076925
1592001834.0,40.69603085,-73.94352526999998,182.0,54.05,-73.92082938461539,40.696778123076925
1592002309.0,40.69603085,-73.94352526999998,208.0,52.81,-73.92082938461539,40.696778123076925
1592176408.0,40.69603085,-73.94352526999998,461.0,50.33,-73.92082938461539,40.696778123076925
1592202395.0,40.69603085,-73.94352526999998,268.0,59.03,-73.92082938461539,40.696778123076925
1592211797.0,40.69603085,-73.94352526999998,268.0,57.16,-73.92082938461539,40.696778123076925
1592237292.0,40.69603085,-73.94352526999998,0.0,50.95,-73.92082938461539,40.696778123076925
1592550936.0,40.69603085,-73.94352526999998,429.0,59.65,-73.92082938461539,40.696778123076925
1592566226.0,40.69603085,-73.94352526999998,178.0,51.57,-73.92082938461539,40.696778123076925
1592569106.0,40.69603085,-73.94352526999998,183.0,52.19,-73.92082938461539,40.696778123076925
1592584819.0,40.69603085,-73.94352526999998,125.0,37.9,-73.92082938461539,40.696778123076925
1592663139.0,40.69603085,-73.94352526999998,244.0,47.22,-73.92082938461539,40.696778123076925
1592793163.0,40.69603085,-73.94352526999998,230.0,57.16,-73.92082938461539,40.696778123076925
1592796514.0,40.69603085,-73.94352526999998,137.0,57.16,-73.92082938461539,40.696778123076925
1592826287.0,40.69603085,-73.94352526999998,234.0,54.05,-73.92082938461539,40.696778123076925
1592894850.0,40.69603085,-73.94352526999998,0.0,60.27,-73.92082938461539,40.696778123076925
1593022917.0,40.69603085,-73.94352526999998,124.0,40.38,-73.92082938461539,40.696778123076925
1593059739.0,40.69603085,-73.94352526999998,223.0,54.68,-73.92082938461539,40.696778123076925
1593199478.0,40.69603085,-73.94352526999998,184.0,16.77,-73.92082938461539,40.696778123076925
1593261580.0,40.69603085,-73.94352526999998,334.0,52.19,-73.92082938461539,40.696778123076925
1593320588.0,40.69603085,-73.94352526999998,265.0,59.65,-73.92082938461539,40.696778123076925
1593326789.0,40.69603085,-73.94352526999998,224.0,57.16,-73.92082938461539,40.696778123076925
1593346169.0,40.69603085,-73.94352526999998,160.0,55.92,-73.92082938461539,40.696778123076925
1593389941.0,40.69603085,-73.94352526999998,283.0,53.43,-73.92082938461539,40.696778123076925
1593420307.0,40.69603085,-73.94352526999998,233.0,55.92,-73.92082938461539,40.696778123076925
1593443149.0,40.69603085,-73.94352526999998,267.0,50.95,-73.92082938461539,40.696778123076925
1593515467.0,40.69603085,-73.94352526999998,177.0,53.43,-73.92082938461539,40.696778123076925
1593603590.0,40.69603085,-73.94352526999998,538.0,51.57,-73.92082938461539,40.696778123076925
1593604419.0,40.69603085,-73.94352526999998,463.0,51.57,-73.92082938461539,40.696778123076925
1593621689.0,40.69603085,-73.94352526999998,896.0,44.11,-73.92082938461539,40.696778123076925
1593692282.0,40.69603085,-73.94352526999998,251.0,50.33,-73.92082938461539,40.696778123076925
1593742362.0,40.69603085,-73.94352526999998,198.0,57.78,-73.92082938461539,40.696778123076925
1593813902.0,40.69603085,-73.94352526999998,263.0,46.6,-73.92082938461539,40.696778123076925
1593904349.0,40.69603085,-73.94352526999998,180.0,50.33,-73.92082938461539,40.696778123076925
1593927051.0,40.69603085,-73.94352526999998,243.0,57.16,-73.92082938461539,40.696778123076925
1593928754.0,40.69603085,-73.94352526999998,0.0,57.78,-73.92082938461539,40.696778123076925
1593945047.0,40.69603085,-73.94352526999998,136.0,57.78,-73.92082938461539,40.696778123076925
1593979435.0,40.69603085,-73.94352526999998,179.0,52.81,-73.92082938461539,40.696778123076925
1593991043.0,40.69603085,-73.94352526999998,196.0,0.0,-73.92082938461539,40.696778123076925
1593995516.0,40.69603085,-73.94352526999998,0.0,47.22,-73.92082938461539,40.696778123076925
1594009155.0,40.69603085,-73.94352526999998,778.0,58.4,-73.92082938461539,40.696778123076925
1594245380.0,40.69603085,-73.94352526999998,163.0,54.05,-73.92082938461539,40.696778123076925
1594300616.0,40.69603085,-73.94352526999998,190.0,50.33,-73.92082938461539,40.696778123076925
1594308882.0,40.69603085,-73.94352526999998,253.0,49.08,-73.92082938461539,40.696778123076925
1594421786.0,40.69603085,-73.94352526999998,222.0,45.98,-73.92082938461539,40.696778123076925
1594470258.0,40.69603085,-73.94352526999998,0.0,51.57,-73.92082938461539,40.696778123076925
1594504095.0,40.69603085,-73.94352526999998,183.0,50.95,-73.92082938461539,40.696778123076925
1594555652.0,40.69603085,-73.94352526999998,0.0,55.3,-73.92082938461539,40.696778123076925
1594676480.0,40.69603085,-73.94352526999998,0.0,55.3,-73.92082938461539,40.696778123076925
1594764299.0,40.69603085,-73.94352526999998,386.0,52.19,-73.92082938461539,40.696778123076925
1594766099.0,40.69603085,-73.94352526999998,188.0,52.81,-73.92082938461539,40.696778123076925
1594816851.0,40.69603085,-73.94352526999998,0.0,49.08,-73.92082938461539,40.696778123076925
1594831260.0,40.69603085,-73.94352526999998,180.0,39.76,-73.92082938461539,40.696778123076925
1594904854.0,40.69603085,-73.94352526999998,211.0,0.0,-73.92082938461539,40.696778123076925
1594911802.0,40.69603085,-73.94352526999998,309.0,0.0,-73.92082938461539,40.696778123076925
1595037393.0,40.69603085,-73.94352526999998,240.0,51.57,-73.92082938461539,40.696778123076925
1595054884.0,40.69603085,-73.94352526999998,226.0,59.65,-73.92082938461539,40.696778123076925
1595159980.0,40.69603085,-73.94352526999998,340.0,55.3,-73.92082938461539,40.696778123076925
1595166389.0,40.69603085,-73.94352526999998,196.0,54.05,-73.92082938461539,40.696778123076925
1595395971.0,40.69603085,-73.94352526999998,203.0,60.27,-73.92082938461539,40.696778123076925
1595443757.0,40.69603085,-73.94352526999998,197.0,40.38,-73.92082938461539,40.696778123076925
1595568686.0,40.69603085,-73.94352526999998,255.0,58.4,-73.92082938461539,40.696778123076925
1595857482.0,40.69603085,-73.94352526999998,326.0,47.84,-73.92082938461539,40.696778123076925
1595858488.0,40.69603085,-73.94352526999998,77.0,49.7,-73.92082938461539,40.696778123076925
1595860989.0,40.69603085,-73.94352526999998,330.0,51.57,-73.92082938461539,40.696778123076925
1595869238.0,40.69603085,-73.94352526999998,238.0,51.57,-73.92082938461539,40.696778123076925
1595886495.0,40.69603085,-73.94352526999998,0.0,54.05,-73.92082938461539,40.696778123076925
1595890161.0,40.69603085,-73.94352526999998,318.0,50.33,-73.92082938461539,40.696778123076925
